  #Energy          xx             yy              zz              xy              yz              zx
 1.471797E+02  2.15597205E+15  8.30042618E+14  2.12022420E+15  1.01845720E+15  1.01845720E+15  9.49507648E+14
 1.460906E+02  2.12238378E+15  8.80042817E+14  2.07118390E+15  1.02604969E+15  1.02604969E+15  9.74336783E+14
 1.450158E+02  2.12943115E+15  9.50548461E+14  2.05242391E+15  1.03365426E+15  1.03365426E+15  1.03634177E+15
 1.439584E+02  2.14736318E+15  1.02167131E+15  2.04167663E+15  1.04124675E+15  1.04124675E+15  1.12215162E+15
 1.429147E+02  2.12465814E+15  1.08178526E+15  1.99543965E+15  1.04885133E+15  1.04885133E+15  1.19013160E+15
 1.418859E+02  2.06589952E+15  1.13304896E+15  1.91746747E+15  1.05645591E+15  1.05645591E+15  1.22802434E+15
 1.408735E+02  2.00839134E+15  1.17204930E+15  1.84420867E+15  1.06404839E+15  1.06404839E+15  1.25323620E+15
 1.398739E+02  1.98888075E+15  1.19242826E+15  1.82256021E+15  1.07165297E+15  1.07165297E+15  1.29509261E+15
 1.388883E+02  2.00558430E+15  1.19797588E+15  1.86128757E+15  1.07925755E+15  1.07925755E+15  1.36590835E+15
 1.379181E+02  2.02001947E+15  1.20205614E+15  1.91079105E+15  1.08685003E+15  1.08685003E+15  1.43366388E+15
 1.369598E+02  2.02397491E+15  1.20302451E+15  1.94145304E+15  1.09445461E+15  1.09445461E+15  1.47258868E+15
 1.360147E+02  2.04454021E+15  1.18405239E+15  1.97114307E+15  1.10205919E+15  1.10205919E+15  1.49813926E+15
 1.350840E+02  2.09069472E+15  1.15181844E+15  2.01679192E+15  1.10965168E+15  1.10965168E+15  1.53076449E+15
 1.341646E+02  2.15284107E+15  1.13032815E+15  2.07239862E+15  1.11725625E+15  1.11725625E+15  1.55868420E+15
 1.332576E+02  2.21721318E+15  1.12069885E+15  2.12171250E+15  1.12486083E+15  1.12486083E+15  1.55928208E+15
 1.323642E+02  2.27215434E+15  1.10923802E+15  2.16196663E+15  1.13245332E+15  1.13245332E+15  1.54376036E+15
 1.314813E+02  2.30462703E+15  1.08829927E+15  2.19358540E+15  1.14005789E+15  1.14005789E+15  1.51901314E+15
 1.306100E+02  2.30909689E+15  1.05355415E+15  2.21108652E+15  1.14766247E+15  1.14766247E+15  1.47727113E+15
 1.297517E+02  2.29456740E+15  1.01523806E+15  2.21369955E+15  1.15525496E+15  1.15525496E+15  1.43401798E+15
 1.289031E+02  2.26839010E+15  9.94710047E+14  2.20152567E+15  1.16285954E+15  1.16285954E+15  1.40915319E+15
 1.280656E+02  2.23465009E+15  9.96650192E+14  2.17823371E+15  1.17046411E+15  1.17046411E+15  1.40209896E+15
 1.272403E+02  2.20155217E+15  1.00558911E+15  2.15301624E+15  1.17805660E+15  1.17805660E+15  1.40860228E+15
 1.264242E+02  2.17533256E+15  9.97141050E+14  2.13181880E+15  1.18566118E+15  1.18566118E+15  1.43512429E+15
 1.256185E+02  2.15002624E+15  9.65471322E+14  2.11768873E+15  1.19326575E+15  1.19326575E+15  1.48155876E+15
 1.248243E+02  2.11579214E+15  9.27182649E+14  2.10726604E+15  1.20085824E+15  1.20085824E+15  1.52172756E+15
 1.240388E+02  2.06405450E+15  8.99217184E+14  2.07710589E+15  1.20846282E+15  1.20846282E+15  1.53221001E+15
 1.232643E+02  1.99810047E+15  8.85653080E+14  2.01500364E+15  1.21605531E+15  1.21605531E+15  1.51666418E+15
 1.224983E+02  1.94047984E+15  8.83849534E+14  1.94904546E+15  1.22365988E+15  1.22365988E+15  1.48845988E+15
 1.217417E+02  1.91042994E+15  8.93774872E+14  1.90575113E+15  1.23126446E+15  1.23126446E+15  1.45917151E+15
