 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 1.258596E+01  1.03162818E+03  1.03173833E+03  1.03168325E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.257793E+01  1.03223179E+03  1.03239711E+03  1.03228689E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.256991E+01  1.03283534E+03  1.03300074E+03  1.03294560E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.256191E+01  1.03343778E+03  1.03360326E+03  1.03354809E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.255391E+01  1.03404121E+03  1.03420677E+03  1.03415157E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.254592E+01  1.03469978E+03  1.03481021E+03  1.03475499E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.253795E+01  1.03530206E+03  1.03541255E+03  1.03535730E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.252998E+01  1.03590533E+03  1.03601587E+03  1.03596060E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.252202E+01  1.03650854E+03  1.03661913E+03  1.03656383E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.251409E+01  1.03711064E+03  1.03722128E+03  1.03716596E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.250615E+01  1.03771372E+03  1.03787978E+03  1.03782442E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.249822E+01  1.03831675E+03  1.03848288E+03  1.03842750E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.249031E+01  1.03891866E+03  1.03908488E+03  1.03902946E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.248240E+01  1.03957699E+03  1.03968786E+03  1.03963242E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.247450E+01  1.04017985E+03  1.04029078E+03  1.04023531E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.246662E+01  1.04078161E+03  1.04089259E+03  1.04083710E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.245874E+01  1.04138436E+03  1.04149538E+03  1.04143986E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.245087E+01  1.04198704E+03  1.04215367E+03  1.04204257E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.244303E+01  1.04258861E+03  1.04275532E+03  1.04269975E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.243518E+01  1.04319117E+03  1.04335796E+03  1.04330236E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.242735E+01  1.04384824E+03  1.04395949E+03  1.04390386E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.241952E+01  1.04445070E+03  1.04456201E+03  1.04450635E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.241170E+01  1.04505311E+03  1.04516446E+03  1.04510878E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.240390E+01  1.04565440E+03  1.04576581E+03  1.04571010E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.239610E+01  1.04625668E+03  1.04642389E+03  1.04636814E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.238831E+01  1.04685890E+03  1.04702619E+03  1.04697042E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.238054E+01  1.04751579E+03  1.04762738E+03  1.04757158E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.237277E+01  1.04811791E+03  1.04822955E+03  1.04817373E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.236501E+01  1.04871998E+03  1.04883167E+03  1.04877581E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.235727E+01  1.04932093E+03  1.04943267E+03  1.04937680E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.234953E+01  1.04992287E+03  1.05003466E+03  1.04997876E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.234180E+01  1.05052475E+03  1.05069253E+03  1.05063659E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.233408E+01  1.05118146E+03  1.05129338E+03  1.05123742E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.232637E+01  1.05178324E+03  1.05189521E+03  1.05183922E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.231867E+01  1.05238497E+03  1.05249699E+03  1.05244097E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.231099E+01  1.05298558E+03  1.05309765E+03  1.05304161E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.230330E+01  1.05358718E+03  1.05369930E+03  1.05369930E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.229563E+01  1.05418872E+03  1.05435700E+03  1.05430089E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.228797E+01  1.05484526E+03  1.05495751E+03  1.05490138E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.228032E+01  1.05544670E+03  1.05555900E+03  1.05550285E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.227267E+01  1.05604808E+03  1.05616043E+03  1.05610425E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.226505E+01  1.05664836E+03  1.05676076E+03  1.05670455E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.225742E+01  1.05724962E+03  1.05741831E+03  1.05736207E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.224980E+01  1.05785081E+03  1.05801959E+03  1.05796332E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.224221E+01  1.05850718E+03  1.05861976E+03  1.05856346E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.223461E+01  1.05910828E+03  1.05922091E+03  1.05916459E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.222703E+01  1.05970828E+03  1.05982096E+03  1.05976462E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.221945E+01  1.06030926E+03  1.06047837E+03  1.06042199E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.221188E+01  1.06091018E+03  1.06107937E+03  1.06102296E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.220433E+01  1.06156641E+03  1.06167926E+03  1.06162283E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.219678E+01  1.06216723E+03  1.06228014E+03  1.06222368E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.218924E+01  1.06276799E+03  1.06288095E+03  1.06282447E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.218172E+01  1.06336765E+03  1.06353718E+03  1.06348066E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.217419E+01  1.06396829E+03  1.06413790E+03  1.06408135E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.216668E+01  1.06462543E+03  1.06473856E+03  1.06468199E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.215919E+01  1.06522493E+03  1.06533811E+03  1.06528152E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.215169E+01  1.06582541E+03  1.06593865E+03  1.06588202E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.214420E+01  1.06642584E+03  1.06659578E+03  1.06653912E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.213674E+01  1.06708182E+03  1.06719518E+03  1.06713849E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.212927E+01  1.06768215E+03  1.06779556E+03  1.06773885E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.212181E+01  1.06828242E+03  1.06839588E+03  1.06833914E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.211437E+01  1.06888158E+03  1.06899509E+03  1.06899509E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.210693E+01  1.06948173E+03  1.06965208E+03  1.06959529E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.209950E+01  1.07013862E+03  1.07025225E+03  1.07019543E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.209209E+01  1.07073762E+03  1.07085131E+03  1.07079446E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.208468E+01  1.07133761E+03  1.07145135E+03  1.07139448E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.207727E+01  1.07193754E+03  1.07205133E+03  1.07205133E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.206989E+01  1.07259328E+03  1.07270714E+03  1.07265021E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.206250E+01  1.07319312E+03  1.07330703E+03  1.07325007E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.205513E+01  1.07379289E+03  1.07390685E+03  1.07384987E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.204777E+01  1.07439156E+03  1.07450557E+03  1.07450557E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.204041E+01  1.07504824E+03  1.07516232E+03  1.07510527E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.203307E+01  1.07564681E+03  1.07576095E+03  1.07570387E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.202573E+01  1.07624637E+03  1.07636055E+03  1.07630346E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.201840E+01  1.07684586E+03  1.07696010E+03  1.07690298E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.201109E+01  1.07744426E+03  1.07761570E+03  1.07755855E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.200377E+01  1.07810080E+03  1.07821516E+03  1.07815797E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.199647E+01  1.07870014E+03  1.07881455E+03  1.07875734E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.198918E+01  1.07929838E+03  1.07941284E+03  1.07935560E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.198189E+01  1.07989760E+03  1.08006938E+03  1.08001211E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.197461E+01  1.08055403E+03  1.08066861E+03  1.08061132E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.196736E+01  1.08115211E+03  1.08126674E+03  1.08120943E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.196009E+01  1.08175118E+03  1.08186586E+03  1.08180851E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.195284E+01  1.08235018E+03  1.08252230E+03  1.08246491E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.194561E+01  1.08300547E+03  1.08312027E+03  1.08306286E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.193837E+01  1.08360438E+03  1.08371923E+03  1.08366180E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.193115E+01  1.08420322E+03  1.08431813E+03  1.08426067E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.192394E+01  1.08485844E+03  1.08497342E+03  1.08491593E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.191673E+01  1.08545719E+03  1.08557222E+03  1.08551470E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.190953E+01  1.08605589E+03  1.08617097E+03  1.08611342E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.190235E+01  1.08665348E+03  1.08676861E+03  1.08676861E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.189517E+01  1.08730964E+03  1.08742483E+03  1.08736723E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.188800E+01  1.08790817E+03  1.08802342E+03  1.08796579E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.188084E+01  1.08850561E+03  1.08862091E+03  1.08856325E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.187369E+01  1.08910402E+03  1.08921937E+03  1.08921937E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.186655E+01  1.08975903E+03  1.08987445E+03  1.08981674E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.185941E+01  1.09035735E+03  1.09047283E+03  1.09041508E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.185228E+01  1.09095562E+03  1.09107114E+03  1.09101337E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.184517E+01  1.09155277E+03  1.09172615E+03  1.09166835E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.183805E+01  1.09220872E+03  1.09232437E+03  1.09226654E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.183095E+01  1.09280683E+03  1.09292252E+03  1.09286467E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.182386E+01  1.09340383E+03  1.09351958E+03  1.09351958E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.181677E+01  1.09405971E+03  1.09417553E+03  1.09411761E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.180969E+01  1.09465766E+03  1.09477353E+03  1.09471559E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.180263E+01  1.09525451E+03  1.09537043E+03  1.09531246E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.179557E+01  1.09585234E+03  1.09596831E+03  1.09596831E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.178852E+01  1.09650811E+03  1.09662415E+03  1.09656613E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.178148E+01  1.09710481E+03  1.09722090E+03  1.09716285E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.177444E+01  1.09770248E+03  1.09781862E+03  1.09776055E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.176742E+01  1.09835819E+03  1.09847440E+03  1.09841629E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.176041E+01  1.09895473E+03  1.09907099E+03  1.09901285E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.175339E+01  1.09955225E+03  1.09966856E+03  1.09961040E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.174639E+01  1.10014971E+03  1.10026607E+03  1.10026607E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.173940E+01  1.10080427E+03  1.10092070E+03  1.10086248E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.173242E+01  1.10140163E+03  1.10151812E+03  1.10145987E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.172544E+01  1.10199894E+03  1.10211547E+03  1.10211547E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.171848E+01  1.10265343E+03  1.10277003E+03  1.10271172E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.171152E+01  1.10325064E+03  1.10336729E+03  1.10330896E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.170456E+01  1.10384779E+03  1.10396450E+03  1.10390614E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.169763E+01  1.10450221E+03  1.10461899E+03  1.10456059E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.169069E+01  1.10509927E+03  1.10521609E+03  1.10515768E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.168377E+01  1.10569522E+03  1.10581210E+03  1.10575366E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.167685E+01  1.10629216E+03  1.10640909E+03  1.10640909E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.166994E+01  1.10694752E+03  1.10706452E+03  1.10700601E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.166304E+01  1.10754332E+03  1.10766036E+03  1.10760184E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.165614E+01  1.10814010E+03  1.10825720E+03  1.10825720E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.164926E+01  1.10879539E+03  1.10891256E+03  1.10885397E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.164239E+01  1.10939104E+03  1.10950825E+03  1.10944964E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.163551E+01  1.10998766E+03  1.11010493E+03  1.11010493E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.162865E+01  1.11064288E+03  1.11076022E+03  1.11070155E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.162180E+01  1.11123838E+03  1.11135576E+03  1.11129706E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.161496E+01  1.11183485E+03  1.11195229E+03  1.11195229E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.160812E+01  1.11249000E+03  1.11260751E+03  1.11254875E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.160129E+01  1.11308534E+03  1.11320290E+03  1.11314411E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.159447E+01  1.11368166E+03  1.11379926E+03  1.11374046E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.158765E+01  1.11433674E+03  1.11445442E+03  1.11439557E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.158086E+01  1.11493192E+03  1.11504965E+03  1.11499078E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.157406E+01  1.11552809E+03  1.11564587E+03  1.11558697E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.156726E+01  1.11618310E+03  1.11630095E+03  1.11624202E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.156049E+01  1.11677813E+03  1.11689603E+03  1.11683707E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.155372E+01  1.11737414E+03  1.11749209E+03  1.11743311E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.154695E+01  1.11802909E+03  1.11814710E+03  1.11808809E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.154020E+01  1.11862396E+03  1.11874203E+03  1.11868299E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.153345E+01  1.11921982E+03  1.11933793E+03  1.11927887E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.152671E+01  1.11987365E+03  1.11999184E+03  1.11993274E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.151998E+01  1.12046941E+03  1.12058765E+03  1.12052853E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.151325E+01  1.12106512E+03  1.12118340E+03  1.12112425E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.150654E+01  1.12171888E+03  1.12183724E+03  1.12177805E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.149982E+01  1.12231449E+03  1.12243289E+03  1.12237369E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.149312E+01  1.12291004E+03  1.12302849E+03  1.12302849E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.148643E+01  1.12356373E+03  1.12368226E+03  1.12362299E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.147974E+01  1.12415919E+03  1.12427776E+03  1.12421847E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.147306E+01  1.12475458E+03  1.12487321E+03  1.12487321E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.146640E+01  1.12540821E+03  1.12552690E+03  1.12546755E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.145973E+01  1.12600351E+03  1.12612225E+03  1.12606288E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.145307E+01  1.12659875E+03  1.12671755E+03  1.12671755E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.144643E+01  1.12725231E+03  1.12737117E+03  1.12731174E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.143979E+01  1.12784746E+03  1.12796637E+03  1.12790691E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.143315E+01  1.12850202E+03  1.12856151E+03  1.12856151E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.142654E+01  1.12909603E+03  1.12921507E+03  1.12915555E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.141992E+01  1.12969103E+03  1.12981011E+03  1.12975056E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.141330E+01  1.13034552E+03  1.13040509E+03  1.13040509E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.140671E+01  1.13093938E+03  1.13105858E+03  1.13099898E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.140011E+01  1.13153422E+03  1.13165347E+03  1.13159384E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.139352E+01  1.13218865E+03  1.13230797E+03  1.13224830E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.138695E+01  1.13278235E+03  1.13290172E+03  1.13284203E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.138038E+01  1.13337704E+03  1.13349646E+03  1.13349646E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.137381E+01  1.13403139E+03  1.13415089E+03  1.13409113E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.136726E+01  1.13462495E+03  1.13474449E+03  1.13468471E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.136071E+01  5.67639641E+02  1.13533907E+03  1.13533907E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.135418E+01  5.67936369E+02  1.13599239E+03  1.13593255E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.134764E+01  5.68233588E+02  1.13658688E+03  5.68263514E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.134111E+01  5.68560715E+02  5.68590658E+02  5.68590658E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.133460E+01  5.68857367E+02  5.68917283E+02  5.68887323E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.132809E+01  5.69154509E+02  5.69214450E+02  5.69214450E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.132158E+01  5.69481601E+02  5.69541577E+02  5.69511587E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.131509E+01  5.69778182E+02  5.69838177E+02  5.69808174E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.130860E+01  5.70105257E+02  5.70135267E+02  5.70135267E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.130211E+01  5.70402299E+02  5.70462360E+02  5.70432333E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.129565E+01  5.70698802E+02  5.70758889E+02  5.70728837E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.128918E+01  5.71025843E+02  5.71085964E+02  5.71055895E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.128272E+01  5.71322819E+02  5.71382954E+02  5.71352884E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.127627E+01  5.71619239E+02  5.71679405E+02  5.71679405E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.126983E+01  5.71946246E+02  5.72006447E+02  5.71976347E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.126339E+01  5.72243139E+02  5.72303371E+02  5.72273253E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.125696E+01  5.72569609E+02  5.72599740E+02  5.72599740E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.125054E+01  5.72866460E+02  5.72926746E+02  5.72896598E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.124412E+01  5.73163276E+02  5.73223588E+02  5.73223588E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.123772E+01  5.73489712E+02  5.73550057E+02  5.73519885E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.123132E+01  5.73786486E+02  5.73846858E+02  5.73816667E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.122492E+01  5.74113424E+02  5.74143622E+02  5.74143622E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.121854E+01  5.74409626E+02  5.74470057E+02  5.74439842E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.121216E+01  5.74706324E+02  5.74766780E+02  5.74736547E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.120580E+01  5.75032708E+02  5.75093198E+02  5.75062948E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.119943E+01  5.75329358E+02  5.75389868E+02  5.75359611E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.119307E+01  5.75656245E+02  5.75686515E+02  5.75686515E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.118673E+01  5.75952329E+02  5.76012899E+02  5.75982611E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.118038E+01  5.76248902E+02  5.76309498E+02  5.76279198E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.117405E+01  5.76575754E+02  5.76636384E+02  5.76606067E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.116772E+01  5.76871761E+02  5.76932416E+02  5.76902087E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.116140E+01  5.77198596E+02  5.77228939E+02  5.77228939E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.115508E+01  5.77495076E+02  5.77555791E+02  5.77525431E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.114879E+01  5.77791006E+02  5.77851746E+02  5.77851746E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.114248E+01  5.78117807E+02  5.78178581E+02  5.78148192E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.113619E+01  5.78414209E+02  5.78475009E+02  5.78444607E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.112991E+01  5.78740473E+02  5.78770888E+02  5.78770888E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.112363E+01  5.79036829E+02  5.79097688E+02  5.79067256E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.111736E+01  5.79363595E+02  5.79394040E+02  5.79394040E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.111110E+01  5.79659385E+02  5.79720304E+02  5.79689842E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.110484E+01  5.79955664E+02  5.80016608E+02  5.79986133E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.109859E+01  5.80282395E+02  5.80312882E+02  5.80312882E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.109235E+01  5.80578108E+02  5.80639112E+02  5.80608608E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.108611E+01  5.80904823E+02  5.80935340E+02  5.80935340E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.107988E+01  5.81201014E+02  5.81262071E+02  5.81231537E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.107367E+01  5.81496650E+02  5.81557733E+02  5.81527192E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.106745E+01  5.81823330E+02  5.81884447E+02  5.81853890E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.106124E+01  5.82119439E+02  5.82180587E+02  5.82150011E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.105504E+01  5.82445583E+02  5.82476172E+02  5.82476172E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.104885E+01  5.82741651E+02  5.82802852E+02  5.82772246E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.104267E+01  5.83067777E+02  5.83098390E+02  5.83098390E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.103648E+01  5.83363792E+02  5.83425053E+02  5.83394423E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
